1755158706481,0.184230,0.492867,1.458274,1.550297,0.000000,-0.009000,0.462280
1755158706503,0.197166,0.499447,1.453954,1.549936,0.000000,0.003936,0.486328
1755158706530,0.200288,0.511250,1.445924,1.546670,0.000000,0.007058,0.601318
1755158706555,0.211080,0.524815,1.436245,1.543627,0.000000,0.017850,0.653076
1755158706582,0.219918,0.536126,1.427806,1.540917,0.000000,0.026688,0.664795
1755158706608,0.239191,0.546316,1.419333,1.539539,0.000000,0.045961,0.681641
1755158706633,0.253331,0.552440,1.413719,1.538820,0.000000,0.060101,0.726807
1755158706654,0.261785,0.559444,1.407590,1.537146,0.000000,0.068555,0.784668
1755158706678,0.279408,0.566841,1.399982,1.536010,0.000000,0.086178,0.710693
1755158706709,0.299241,0.577691,1.388679,1.533526,0.000000,0.106011,0.648438
1755158706730,0.309951,0.592590,1.374521,1.528575,0.000000,0.116721,0.653564
1755158706759,0.323942,0.609393,1.357341,1.522719,0.000000,0.130712,0.580566
1755158706784,0.337355,0.623974,1.341308,1.517319,0.000000,0.144125,0.570557
1755158706805,0.387435,0.626087,1.327385,1.517907,0.000000,0.194205,0.512329
1755158706834,0.404934,0.636728,1.311794,1.513340,0.000000,0.211704,0.478027
1755158706855,0.377053,0.630444,1.325937,1.515829,0.000000,0.183823,0.428467
1755158706883,0.399542,0.652034,1.297731,1.506283,0.000000,0.206312,0.550781
1755158706907,0.409406,0.662391,1.283555,1.501296,0.000000,0.216176,0.657471
1755158706935,0.415176,0.670238,1.272983,1.497356,0.000000,0.221946,0.770752
1755158706955,0.430712,0.678359,1.258210,1.492909,0.000000,0.237482,0.812744
1755158706979,0.447381,0.683569,1.245598,1.489608,0.000000,0.254151,0.771484
1755158707008,0.462118,0.696483,1.223558,1.481802,0.000000,0.268888,0.785645
1755158707030,0.479729,0.706186,1.202838,1.475011,0.000000,0.286499,0.784424
1755158707060,0.490568,0.715066,1.185392,1.468717,0.000000,0.297338,0.818604
1755158707085,0.503140,0.725362,1.164004,1.460892,0.000000,0.309910,0.797363
1755158707108,0.515014,0.734350,1.143650,1.453425,0.000000,0.321783,0.798096
1755158707134,0.522949,0.743438,1.124472,1.445896,0.000000,0.329719,0.814209
1755158707154,0.535039,0.748180,1.108557,1.440465,0.000000,0.341809,0.835693
1755158707184,0.540998,0.756653,1.089877,1.432841,0.000000,0.347768,0.794189
1755158707209,0.547577,0.762494,1.074488,1.426801,0.000000,0.354347,0.810059
1755158707238,0.552577,0.767047,1.062103,1.421888,0.000000,0.359347,0.718506
1755158707255,0.557196,0.773280,1.046302,1.415337,0.000000,0.363966,0.748779
1755158707280,0.563034,0.777966,1.031803,1.409559,0.000000,0.369804,0.747803
1755158707306,0.567333,0.785310,1.012407,1.401266,0.000000,0.374103,0.762695
1755158707337,0.567661,0.794754,0.991009,1.391392,0.000000,0.374431,0.775879
1755158707358,0.573570,0.798472,0.976050,1.385357,0.000000,0.380340,0.772217
1755158707387,0.581635,0.800137,0.963014,1.380549,0.000000,0.388405,0.769775
1755158707405,0.589408,0.802597,0.947511,1.374533,0.000000,0.396178,0.771484
1755158707433,0.592460,0.805188,0.936743,1.369972,0.000000,0.399230,0.712891
1755158707457,0.597304,0.805078,0.930796,1.367956,0.000000,0.404074,0.685791
1755158707482,0.599587,0.806442,0.923907,1.365085,0.000000,0.406357,0.673828
1755158707513,0.598274,0.808408,0.920016,1.363042,0.000000,0.405044,0.697266
1755158707537,0.600154,0.808447,0.917324,1.362077,0.000000,0.406924,0.620850
1755158707556,0.602880,0.808106,0.914534,1.361203,0.000000,0.409650,0.627197
1755158707595,0.603524,0.809251,0.910209,1.359268,0.000000,0.410294,0.609131
1755158707613,0.602761,0.811063,0.905807,1.357067,0.000000,0.409531,0.619141
1755158707638,0.599642,0.814764,0.898861,1.353278,0.000000,0.406412,0.650146
1755158707661,0.593461,0.820062,0.891024,1.348562,0.000000,0.400231,0.601074
1755158707684,0.589829,0.822989,0.886812,1.345974,0.000000,0.396599,0.687500
1755158707708,0.588516,0.824893,0.882403,1.343665,0.000000,0.395286,0.716553
1755158707735,0.587093,0.827449,0.875805,1.340292,0.000000,0.393863,0.715576
1755158707762,0.583933,0.830704,0.869238,1.336645,0.000000,0.390703,0.723877
1755158707786,0.581680,0.832739,0.865443,1.334465,0.000000,0.388450,0.725098
1755158707813,0.579477,0.834487,0.862535,1.332715,0.000000,0.386247,0.718018
1755158707834,0.577015,0.836617,0.858539,1.330400,0.000000,0.383785,0.699219
1755158707858,0.573973,0.838593,0.855968,1.328670,0.000000,0.380743,0.700439
1755158707885,0.571705,0.840773,0.851244,1.326033,0.000000,0.378475,0.740234
1755158707916,0.570663,0.841803,0.848914,1.324742,0.000000,0.377433,0.738525
1755158707936,0.572926,0.840913,0.848659,1.324991,0.000000,0.379696,0.698486
1755158707961,0.571709,0.842033,0.846240,1.323629,0.000000,0.378479,0.724854
1755158707987,0.572551,0.841621,0.846468,1.323876,0.000000,0.379321,0.674805
1755158708014,0.571484,0.842256,0.845723,1.323343,0.000000,0.378254,0.674316
1755158708034,0.571371,0.842628,0.844415,1.322695,0.000000,0.378141,0.680176
1755158708058,0.570605,0.842852,0.844811,1.322760,0.000000,0.377375,0.684570
1755158708084,0.569059,0.843867,0.843318,1.321789,0.000000,0.375829,0.664307
1755158708112,0.569934,0.843421,0.843646,1.322090,0.000000,0.376704,0.682861
1755158708136,0.567162,0.844863,0.842477,1.321072,0.000000,0.373932,0.714600
1755158708158,0.567413,0.845030,0.841359,1.320575,0.000000,0.374183,0.682373
1755158708184,0.566335,0.845535,0.841123,1.320285,0.000000,0.373105,0.697510
1755158708211,0.566665,0.845297,0.841539,1.320540,0.000000,0.373435,0.703369
1755158708235,0.564314,0.846468,0.840711,1.319755,0.000000,0.371084,0.722656
1755158708264,0.563690,0.846878,0.840074,1.319346,0.000000,0.370460,0.723389
1755158708285,0.566293,0.845274,0.842268,1.320829,0.000000,0.373063,0.670654
1755158708313,0.564627,0.846085,0.841760,1.320312,0.000000,0.371397,0.724609
1755158708334,0.565136,0.845635,0.842746,1.320871,0.000000,0.371906,0.705078
1755158708362,0.564093,0.846379,0.841455,1.320077,0.000000,0.370863,0.714111
1755158708384,0.563155,0.847168,0.839780,1.319116,0.000000,0.369925,0.693359
1755158708411,0.563890,0.846710,0.840433,1.319552,0.000000,0.370660,0.700684
1755158708439,0.563607,0.846973,0.839821,1.319210,0.000000,0.370377,0.724609
1755158708461,0.564161,0.846630,0.840303,1.319533,0.000000,0.370931,0.722412
1755158708484,0.565441,0.845773,0.841665,1.320399,0.000000,0.372211,0.683594
1755158708509,0.566614,0.845268,0.841743,1.320630,0.000000,0.373384,0.659424
1755158708536,0.561188,0.847906,0.840051,1.318925,0.000000,0.367958,0.714111
1755158708564,0.566316,0.845116,0.842874,1.321125,0.000000,0.373086,0.697510
1755158708589,0.563268,0.846457,0.842527,1.320459,0.000000,0.370038,0.707764
1755158708609,0.566237,0.845120,0.842991,1.321169,0.000000,0.373007,0.668213
1755158708638,0.566148,0.844981,0.843712,1.321501,0.000000,0.372917,0.665527
1755158708662,0.562293,0.847366,0.840422,1.319285,0.000000,0.369063,0.720215
