1755158255790,0.398588,0.850254,0.991686,1.365739,0.000000,0.906381,0.633301
1755158255810,0.399899,0.854652,0.979943,1.360381,0.000000,0.910780,0.660645
1755158255842,0.402046,0.859335,0.966478,1.354318,0.000000,0.915463,0.666504
1755158255871,0.403476,0.864566,0.951311,1.347316,0.000000,0.920694,0.682129
1755158255898,0.399708,0.871088,0.934968,1.338927,0.000000,0.927216,0.720703
1755158255928,0.398600,0.875987,0.920802,1.331957,0.000000,0.932114,0.726074
1755158255959,0.392497,0.880947,0.909175,1.325413,0.000000,0.937074,0.686523
1755158255991,0.393022,0.884728,0.896128,1.319187,0.000000,0.940855,0.692627
1755158256018,0.397466,0.886383,0.886997,1.315454,0.000000,0.942511,0.690430
1755158256051,0.390133,0.891469,0.874069,1.308021,0.000000,0.947597,0.666748
1755158256079,0.387440,0.893680,0.867746,1.304514,0.000000,0.949808,0.650635
1755158256110,0.381721,0.896783,0.860052,1.299854,0.000000,0.952911,0.629639
1755158256143,0.376054,0.900038,0.851237,1.294639,0.000000,0.956166,0.642334
1755158256170,0.371088,0.901847,0.847555,1.292046,0.000000,0.957974,0.663818
1755158256199,0.373144,0.900650,0.850985,1.294057,0.000000,0.956778,0.660889
1755158256231,0.372155,0.900935,0.850568,1.293696,0.000000,0.957063,0.652100
1755158256260,0.371227,0.901285,0.849825,1.293185,0.000000,0.957412,0.641602
1755158256293,0.371078,0.901015,0.851076,1.293776,0.000000,0.957142,0.665283
1755158256321,0.374998,0.899832,0.852934,1.295306,0.000000,0.955960,0.657959
1755158256350,0.374680,0.900004,0.852473,1.295030,0.000000,0.956131,0.674072
1755158256381,0.375909,0.900129,0.850975,1.294487,0.000000,0.956256,0.679443
1755158256412,0.375109,0.900749,0.849006,1.293394,0.000000,0.956877,0.680176
1755158256442,0.375937,0.900201,0.850649,1.294332,0.000000,0.956329,0.676514
1755158256472,0.372650,0.900853,0.850525,1.293753,0.000000,0.956980,0.691406
1755158256500,0.374000,0.901529,0.846584,1.292028,0.000000,0.957657,0.703369
1755158256533,0.372926,0.902449,0.843493,1.290337,0.000000,0.958577,0.706055
1755158256561,0.374431,0.901656,0.845693,1.291657,0.000000,0.957784,0.701904
1755158256597,0.374337,0.902087,0.843913,1.290767,0.000000,0.958214,0.704834
1755158256623,0.375034,0.902131,0.843147,1.290499,0.000000,0.958259,0.697266
1755158256652,0.375303,0.901607,0.845193,1.291549,0.000000,0.957734,0.693359
1755158256682,0.375308,0.901662,0.844952,1.291431,0.000000,0.957789,0.699707
1755158256714,0.374664,0.901538,0.846009,1.291849,0.000000,0.957666,0.690674
1755158256749,0.375379,0.901380,0.846103,1.292009,0.000000,0.957508,0.688965
1755158256775,0.375679,0.901459,0.845520,1.291769,0.000000,0.957587,0.686279
1755158256801,0.375954,0.901830,0.843696,1.290915,0.000000,0.957958,0.699707
1755158256831,0.375955,0.902076,0.842628,1.290389,0.000000,0.958203,0.698242
1755158256862,0.376326,0.901392,0.845279,1.291753,0.000000,0.957520,0.702148
1755158256895,0.377341,0.901293,0.844868,1.291711,0.000000,0.957420,0.701660
1755158256922,0.378062,0.900503,0.847651,1.293193,0.000000,0.956631,0.683594
1755158256953,0.375995,0.902075,0.842597,1.290380,0.000000,0.958203,0.692627
1755158256983,0.377057,0.901932,0.842334,1.290419,0.000000,0.958060,0.703857
1755158257012,0.378160,0.900544,0.847397,1.293084,0.000000,0.956671,0.682617
1755158257047,0.376920,0.901688,0.843513,1.290977,0.000000,0.957815,0.700439
1755158257074,0.377488,0.901466,0.844000,1.291307,0.000000,0.957593,0.693604
1755158257103,0.378530,0.901083,0.844783,1.291857,0.000000,0.957211,0.717529
1755158257132,0.378410,0.900914,0.845610,1.292245,0.000000,0.957041,0.691162
1755158257164,0.378483,0.900339,0.848002,1.293432,0.000000,0.956467,0.691162
1755158257196,0.378756,0.900328,0.847823,1.293387,0.000000,0.956456,0.689453
1755158257227,0.378504,0.900293,0.848181,1.293524,0.000000,0.956420,0.691406
1755158257253,0.376920,0.900791,0.847363,1.292872,0.000000,0.956918,0.686768
1755158257283,0.377453,0.900527,0.848047,1.293292,0.000000,0.956655,0.687500
1755158257315,0.376493,0.900653,0.848298,1.293264,0.000000,0.956780,0.691406
1755158257374,0.376515,0.900518,0.848851,1.293539,0.000000,0.956645,0.706055
1755158257404,0.375886,0.901171,0.846586,1.292327,0.000000,0.957298,0.689697
1755158257434,0.376059,0.901067,0.846889,1.292503,0.000000,0.957195,0.682617
1755158257466,0.377403,0.901113,0.845591,1.292076,0.000000,0.957240,0.685059
1755158257497,0.376988,0.900443,0.848783,1.293581,0.000000,0.956570,0.688232
1755158257527,0.377574,0.900375,0.848595,1.293581,0.000000,0.956502,0.688965
1755158257584,0.377992,0.900334,0.848425,1.293563,0.000000,0.956462,0.688477
1755158257618,0.378639,0.900125,0.848780,1.293839,0.000000,0.956253,0.683350
1755158257647,0.377547,0.900420,0.848427,1.293493,0.000000,0.956547,0.675537
1755158257674,0.378063,0.900609,0.847201,1.292972,0.000000,0.956736,0.678955
1755158257705,0.376732,0.900380,0.849255,1.293772,0.000000,0.956508,0.671875
1755158257739,0.377256,0.900733,0.847336,1.292911,0.000000,0.956860,0.660645
1755158257765,0.377880,0.900396,0.848254,1.293461,0.000000,0.956524,0.639893
1755158257796,0.377115,0.900912,0.846689,1.292571,0.000000,0.957039,0.669678
1755158257830,0.377573,0.900198,0.849342,1.293947,0.000000,0.956326,0.656738
1755158257855,0.378292,0.900264,0.848476,1.293635,0.000000,0.956392,0.668945
1755158257885,0.377779,0.900549,0.847689,1.293167,0.000000,0.956676,0.668945
1755158257914,0.377494,0.900492,0.848163,1.293355,0.000000,0.956620,0.654785
1755158257948,0.378035,0.900281,0.848614,1.293663,0.000000,0.956409,0.669922
1755158257978,0.378676,0.900045,0.849087,1.293996,0.000000,0.956173,0.665527
1755158258005,0.376900,0.900880,0.846999,1.292690,0.000000,0.957008,0.664795
