1754554833054,-0.256690,0.808341,0.988518,1.302487,3.348359,0.403425,0.359985
1754554833082,-0.258449,0.808969,0.985528,1.300958,3.315666,0.400435,0.351440
1754554833437,-0.228056,0.808060,1.014612,1.316969,3.620412,0.429520,0.427246
1754554833525,-0.189360,0.824957,1.012066,1.319352,3.552377,0.426974,0.443115
1754554833618,-0.145702,0.833308,1.025541,1.329423,3.663991,0.440449,0.469604
1754554833648,-0.126386,0.835164,1.033488,1.334754,3.736247,0.448395,0.507324
1754554833679,-0.112502,0.837355,1.036976,1.337587,3.762557,0.451884,0.546875
1754554833708,-0.094098,0.842343,1.036931,1.339262,3.743641,0.451839,0.449829
1754554833737,-0.069616,0.847749,1.037988,1.341993,3.731332,0.452896,0.550049
1754554833768,-0.052577,0.848801,1.043092,1.345834,3.773106,0.458000,0.716309
1754554833802,-0.026565,0.858892,1.033277,1.343898,3.633997,0.448185,0.609375
1754554833831,-0.006070,0.864250,1.029351,1.344071,3.568259,0.444258,0.481201
1754554833860,0.011535,0.860857,1.040955,1.350849,3.684369,0.455863,0.714600
1754554833888,0.032254,0.862053,1.043500,1.353908,3.692981,0.458408,0.642334
1754554833920,0.052766,0.862425,1.046641,1.357210,3.708664,0.461549,0.729248
1754554833951,0.070416,0.860715,1.052455,1.361415,3.758002,0.467362,0.780518
1754554833980,0.088886,0.860744,1.054347,1.363976,3.761337,0.469255,0.804443
1754554834010,0.114934,0.864970,1.047843,1.363583,3.660342,0.462751,0.839111
1754554834041,0.132745,0.863929,1.050031,1.366221,3.667743,0.464939,0.836426
1754554834070,0.149520,0.864548,1.048411,1.367101,3.632298,0.463318,0.813232
1754554834101,0.167371,0.867693,1.041196,1.365648,3.531312,0.456104,0.864502
1754554834130,0.180507,0.866230,1.042749,1.367576,3.536075,0.457657,0.879883
1754554834158,0.196896,0.867749,1.037634,1.366910,3.460744,0.452542,0.875732
1754554834190,0.210720,0.867893,1.035060,1.367110,3.417260,0.449968,0.877686
1754554834223,0.226359,0.869340,1.029047,1.365989,3.332330,0.443955,0.863770
1754554834253,0.238156,0.867742,1.029506,1.367325,3.325822,0.444414,0.873291
1754554834283,0.249436,0.868306,1.025445,1.366642,3.267747,0.440353,0.833252
1754554834311,0.261066,0.868308,1.022094,1.366305,3.217505,0.437002,0.822510
1754554834341,0.270079,0.866569,1.022814,1.367491,3.216783,0.437721,0.829834
1754554834370,0.281457,0.866715,1.018684,1.366795,3.157816,0.433591,0.853027
1754554834405,0.292700,0.864543,1.019028,1.368038,3.150546,0.433936,0.825928
1754554834431,0.303767,0.865707,1.012283,1.366177,3.061750,0.427191,0.809326
1754554834469,0.314858,0.866478,1.005952,1.364500,2.977709,0.420860,0.772217
1754554834491,0.325252,0.867509,0.999000,1.362484,2.887207,0.413908,0.860596
1754554834522,0.334655,0.867888,0.993587,1.361043,2.815432,0.408495,0.850342
1754554834551,0.340635,0.871169,0.983245,1.357107,2.690282,0.398153,0.783203
1754554834585,0.346806,0.873111,0.975483,1.354313,2.594663,0.390390,0.859131
1754554834617,0.347488,0.878539,0.962408,1.348632,2.443318,0.377315,0.764893
1754554834642,0.347877,0.883677,0.949677,1.343053,2.296237,0.364585,0.745850
1754554834670,0.343965,0.890405,0.934945,1.336134,2.130382,0.349852,0.752197
1754554834704,0.340336,0.895234,0.924375,1.331068,2.012219,0.339283,0.769775
1754554834733,0.333920,0.899640,0.916283,1.326812,1.925394,0.331191,0.728271
1754554834762,0.325575,0.906918,0.900652,1.318967,1.753618,0.315560,0.763672
1754554834792,0.316451,0.913109,0.887662,1.312194,1.613065,0.302570,0.693359
1754554834822,0.307557,0.916996,0.880935,1.308251,1.544440,0.295843,0.635498
1754554834852,0.297087,0.923317,0.866605,1.300684,1.389783,0.281513,0.625977
1754554834884,0.285359,0.930813,0.847457,1.290746,1.180873,0.262365,0.676270
1754554834915,0.282086,0.932372,0.843694,1.288685,1.140778,0.258601,0.692139
1754554834944,0.274365,0.934609,0.839862,1.286133,1.104342,0.254769,0.711426
1754554834970,0.268160,0.936829,0.834940,1.283231,1.053834,0.249848,0.676758
1754554835040,0.260362,0.941772,0.819687,1.275386,0.885877,0.234595,0.664551
1754554835065,0.257567,0.942745,0.817227,1.273958,0.860322,0.232135,0.664062
1754554835094,0.257292,0.943739,0.813213,1.272068,0.814343,0.228121,0.650635
1754554835123,0.253306,0.945987,0.805775,1.268199,0.732621,0.220683,0.659912
1754554835153,0.251301,0.948436,0.795927,1.263401,0.621145,0.210835,0.684814
1754554835184,0.254351,0.948528,0.793703,1.262681,0.592473,0.208611,0.685303
1754554835216,0.255721,0.949508,0.788243,1.260272,0.528180,0.203150,0.685547
1754554835244,0.257064,0.950676,0.781713,1.257355,0.451601,0.196621,0.677979
1754554835272,0.249071,0.952540,0.777485,1.254532,0.410866,0.192392,0.810059
1754554835636,0.247429,0.953844,0.771813,1.251693,0.347156,0.186721,0.809814
1754554835693,0.247393,0.954035,0.770833,1.251228,0.335899,0.185741,0.793213
1754554835725,0.246726,0.953784,0.772572,1.251976,0.356597,0.187479,0.753906
1754554835754,0.245188,0.953814,0.773371,1.252190,0.367349,0.188279,0.743408
1754554835788,0.246844,0.953035,0.776349,1.253765,0.400011,0.191257,0.734131
1754554835816,0.245899,0.953626,0.773905,1.252516,0.372791,0.188813,0.741455
1754554835843,0.244735,0.953798,0.773730,1.252312,0.371937,0.188638,0.749756
1754554835874,0.247078,0.953013,0.776317,1.253774,0.399400,0.191224,0.759277
1754554835903,0.245803,0.953344,0.775415,1.253216,0.390281,0.190322,0.750732
1754554835937,0.245823,0.953344,0.775400,1.253212,0.390098,0.190308,0.750732
