inference_time_ms
50.0204
1.3119
2.33181
1.37203
1.47427
1.3257
2.12493
12.698
3.09414
1.32896
1.31376
1.34426
1.35002
1.49206
1.3697
1.9663
1.95386
1.35491
2.95414
2.0312
1.31699
1.32032
1.3103
1.31184
1.32262
2.11718
1.3695
1.31578
1.37658
1.31955
1.33661
1.5215
1.48381
1.33834
1.31821
1.5471
1.3199
1.32326
1.33683
1.32941
2.08454
1.31226
1.33821
1.32141
1.30854
1.35379
1.31981
1.31059
1.33018
1.35658
1.40317
1.31123
1.31885
1.34592
1.3103
1.53309
1.42915
1.30822
1.51434
1.32451
1.31094
1.37526
2.47802
1.81517
1.31939
1.33952
1.38378
1.35363
1.3272
1.35693
1.31354
2.04845
1.74022
1.45738
1.42611
1.34026
1.31498
1.40739
2.16096
2.0383
2.78557
2.25382
1.59229
1.31402
1.3151
1.34835
1.32
1.35021
1.46461
1.30992
1.34861
1.3376
1.31053
1.32691
2.6777
1.7479
1.3216
2.08886
1.31302
1.31216
1.32086
1.42371
1.31088
1.33875
1.31238
1.42666
1.32762
1.31504
1.31264
1.3351
3.11277
2.42499
2.3664
1.80208
1.34646
1.31171
1.31386
1.31427
1.31075
1.31251
1.31926
1.30934
1.37088
1.95728
1.9472
2.38842
1.89062
3.09808
1.31568
1.31344
1.37882
1.30899
1.38461
1.31261
1.52694
1.32077
1.32634
1.31066
1.34765
1.85936
2.88845
1.32272
2.42131
1.47034
3.11581
2.54877
2.00528
1.31107
1.47709
1.35792
1.31002
1.31398
1.3199
1.31168
1.33955
2.21674
1.81677
1.34886
2.23014
1.34701
1.30867
1.4967
1.40349
1.30829
1.31718
1.31181
1.32038
1.31734
1.36438
1.31114
1.33722
1.95072
1.90314
3.89421
3.20195
2.27274
1.31504
1.34806
1.31718
1.31168
1.39402
1.70819
1.32502
1.31277
1.43046
1.3111
1.33638
1.3833
1.33194
1.35818
3.44467
1.83411
1.72189
1.32973
1.36906
1.32
1.33574
1.43914
1.31229
1.31443
1.34314
1.31373
1.34998
2.34291
1.33798
1.30624
1.30986
1.31888
1.34128
1.32122
1.31894
1.30986
1.31418
1.32883
1.31101
1.31062
1.96749
1.98845
1.34525
2.41536
1.83744
1.33277
1.38298
1.87891
1.37046
1.31773
1.34106
1.35053
1.3215
1.32019
1.36477
1.32944
1.36445
1.47277
1.98909
2.80122
2.28067
1.68122
1.39238
1.32819
1.37357
1.3135
1.42026
1.5865
1.32634
1.33725
1.32342
2.50067
1.34317
1.50602
1.48906
1.31706
1.82326
2.42362
1.32422
1.33347
1.3815
1.31197
1.31946
1.31376
1.31546
1.34333
2.17517
1.34515
2.40118
1.72304
2.5703
1.89965
1.36928
1.32355
1.52166
1.312
1.32538
1.3071
1.51779
1.31206
1.31114
1.33536
1.31254
1.45664
2.90858
2.21872
1.49894
1.31853
1.32768
1.49827
1.73933
1.36886
2.59872
1.75837
1.31107
1.32227
1.85718
3.52083
1.41984
1.92378
1.34122
1.57811
2.26762
1.78698
1.30506
1.33101
2.48278
1.31136
1.31456
1.39398
1.31709
1.31472
1.32598
1.4145
1.35142
1.31853
1.64384
1.42173
1.38909
1.35763
1.33571
1.4977
1.3655
1.31235
1.3208
1.3183
1.32173
1.3519
1.92678
1.93629
1.95395
1.67421
1.52349
1.34515
1.32784
2.10717
1.31238
1.32189
1.34589
1.31427
2.8113
1.9265
1.30602
1.36272
2.25392
1.72701
1.35254
2.64899
1.67667
1.31034
1.32998
1.31411
1.31078
1.50506
1.38813
1.3112
1.32176
3.01136
1.31872
1.34051
2.51866
1.72643
2.29875
1.69875
2.4529
1.31427
2.0727
1.91053
1.31408
1.32586
1.36538
1.4817
1.31629
1.35181
1.31059
2.72262
2.77341
2.62573
1.33062
3.00234
1.82493
1.48365
1.3183
1.31274
1.31018
1.32451
1.31782
1.31446
2.68173
1.77258
1.30464
1.50429
1.51146
1.41936
1.51261
1.32982
1.31488
1.31206
1.45786
1.34637
1.31373
1.34678
2.41923
1.42813
1.37418
3.22013
1.37123
1.33117
3.13917
1.89981
1.41254
1.3559
1.36419
1.31274
1.32253
1.40003
1.31936
1.31427
1.30896
1.32291
2.4791
1.31261
1.33747
1.32614
1.38243
1.30918
1.65318
2.41571
1.316
1.32192
1.38256
1.31965
1.31578
1.3193
2.68749
1.34582
1.36192
2.02886
1.97104
1.55178
1.71069
2.39706
2.96426
2.38851
1.72384
1.31341
3.02154
5.14752
1.31328
1.33859
1.37645
1.31702
1.34294
2.4335
1.42435
2.20451
2.29606
1.91507
1.31926
1.324
2.24365
1.31347
1.45549
1.35187
1.31549
1.3288
1.3704
1.30992
1.34643
2.5871
1.31446
4.1759
4.72333
4.87469
1.34038
1.62378
1.43587
1.31158
1.32099
1.32173
1.31469
1.50349
1.39514
1.31008
1.64781
1.41226
2.23376
1.30726
1.43142
1.34298
1.32352
1.31635
1.91402
1.31414
1.32106
1.31056
1.31344
1.35869
1.34643
1.32493
1.32003
1.44915
2.21946
3.72502
2.45565
2.45555
1.30314
1.91149
1.92205
1.30317
1.3184
1.38419
1.31075
1.31498
1.39862
1.31645
1.31462
1.36976
2.84576
4.03776
6.84454
5.26678
1.32429
1.51488
1.43798
1.30912
1.59411
1.48518
1.31027
1.34842
1.31469
1.31789
1.34627
2.2087
1.71933
1.31702
2.65242
3.5047
1.47386
1.39824
3.00448
1.31117
1.61216
1.51923
1.31098
1.32973
1.33408
1.31034
2.05962
2.96758
1.35379
1.30979
1.31168
1.33386
2.71904
1.31408
1.35549
2.34634
4.06477
2.58842
2.0391
5.2168
1.55117
1.32368
2.0729
1.3089
1.31091
1.4983
1.36826
1.31926
1.31859
1.31894
1.3432
2.61245
2.20688
1.53667
1.38592
2.00634
1.93587
1.40019
1.31974
1.31402
1.33706
1.48214
1.35942
1.31354
1.4128
1.40685
1.31622
2.81939
2.79027
2.79597
1.3065
1.97008
1.65056
1.30838
1.91306
1.9264
1.30525
1.37738
1.37613
1.30922
1.5448
1.54752
1.30998
2.7361
2.71094
2.88483
1.32115
1.3201
2.22182
1.31542
1.50394
2.23942
1.42294
2.21632
1.81194
1.35648
1.93238
1.94307
1.31331
1.32179
1.49248
1.35443
1.31213
1.45328
1.88301
1.31472
1.52138
1.59549
1.32218
1.31891
1.30906
1.36784
3.31104
1.89482
2.00762
1.31261
2.19718
1.31226
1.48381
1.37699
1.31478
2.5033
2.01722
1.31219
1.3688
1.51984
1.41699
3.59331
3.16477
2.13488
1.29907
2.29056
1.64602
1.30854
1.3241
2.15546
1.31443
1.39779
1.36077
1.30848
1.52934
1.52022
1.31069
1.33078
1.51923
1.86746
1.30941
1.32134
1.31146
1.3176
1.32608
1.4145
1.31062
1.31962
1.39987
1.46496
1.46147
1.75712
1.3265
3.93306
2.58883
2.41914
1.41923
2.41318
1.68637
1.30646
1.31139
1.34214
1.31462
1.47421
1.79648
1.33958
1.49722
1.37702
1.30803
2.9679
4.85405
4.04672
1.52739
1.31904
1.31882
1.31568
1.33069
2.1393
1.31117
1.32518
2.2584
1.31168
1.32173
1.89955
1.98698
2.90816
3.97894
4.036
1.336
1.50138
1.65286
1.30899
1.48378
1.35014
1.31283
1.49315
2.64259
1.30992
1.35094
1.31318
1.30998
2.58541
2.68211
2.6423
1.36502
1.9721
1.94867
1.30435
2.43622
1.80506
1.30534
1.62077
1.49347
1.31712
1.35811
1.37338
1.32109
3.79603
2.54614
2.60467
1.33104
1.5223
1.31443
1.31245
1.31267
1.31811
1.31606
1.67168
1.54608
1.36077
2.49402
2.87366
2.88531
1.3385
1.31254
1.4776
1.3135
2.31706
1.77002
1.31744
1.79974
1.62806
1.31254
1.46186
2.26957
1.75309
2.69168
2.75709
2.74778
1.43536
1.3217
2.2625
1.31178
1.32624
2.0385
1.31357
1.34829
2.63027
1.3168
2.80502
1.86723
1.31382
1.92294
2.13107
1.48509
1.35354
1.6112
1.50189
1.31062
1.5167
1.44522
1.31085
1.33139
1.96422
1.31136
2.4649
1.85638
1.34976
2.76586
2.71222
2.68397
1.31248
1.41706
1.32992
1.3111
1.92986
2.01322
1.30986
1.85034
2.95101
1.3111
1.40237
2.17299
1.35094
2.57776
1.7879
2.14496
1.32931
1.34451
1.39558
1.31056
2.46061
1.87088
1.31002
1.32797
2.33952
1.31674
3.50688
5.23974
1.44672
2.55043
1.99498
1.38006
1.53805
1.31405
1.45456
1.3096
2.61165
2.36061
1.30928
1.50176
1.36333
1.41357
1.33386
2.46774
1.33856
1.50826
1.39773
2.55795
1.30832
2.03398
1.72595
1.30902
2.35574
1.81555
1.30925
2.27123
1.76058
1.31165
1.37126
2.36675
1.31363
2.49309
1.90976
1.51501
1.31965
1.31226
1.33488
1.98541
1.88893
1.30266
1.33904
1.31379
1.32691
1.35466
3.1367
1.48019
1.35933
1.33088
2.00467
1.3143
1.43501
1.31142
1.48899
1.31642
1.31594
1.35123
2.29469
1.3121
1.38851
1.45984
1.36173
1.34112
2.24733
1.31082
1.3457
1.71878
1.57478
1.30842
1.65814
1.53706
1.31046
1.35629
1.36515
1.3113
3.75514
4.36141
1.31386
3.18739
2.20147
3.00106
2.04195
1.48528
1.92992
1.34563
1.37686
1.3721
1.31654
2.02771
1.68586
1.30861
1.33875
3.39494
1.31293
2.5889
2.25754
2.17846
1.5255
1.51862
1.38461
1.31363
1.31357
1.34323
1.31629
2.23091
1.76022
1.30803
2.44602
1.74832
1.30682
2.43037
2.96739
2.13254
1.30918
2.8857
1.8088
1.30518
2.31328
3.03405
1.31581
2.2617
1.79389
1.30685
2.43184
1.70096
1.3151
2.52566
2.21795
1.81456
1.30726
1.94477
1.53731
1.30982
1.4983
1.44205
1.31158
2.14029
1.69802
1.30829
1.35402
2.89693
1.31222
3.09075
2.12291
2.52685
1.52672
1.38179
2.45248
1.31382
2.90998
3.28422
1.31078
1.95062
1.98666
1.31322
1.71683
1.42998
1.31626
1.47126
1.34314
2.53152
1.69453
2.00563
1.90848
3.12163
3.18125
1.30432
1.95616
1.94557
1.30486
2.64486
1.93738
1.4632
2.70061
2.75005
2.77603
1.49293
2.34016
1.87798
1.4464
1.59469
1.59539
1.31232
2.44774
1.79482
1.31408
2.54698
1.7481
1.30406
3.21094
1.82592
2.83498
1.53286
2.25296
2.32605
1.3264
2.43062
1.76541
1.30886
1.57805
1.53638
1.30931
2.59437
1.83686
1.48547
3.52499
2.53328
2.54483
1.34874
2.81507
1.97328
1.30595
2.42813
1.7352
1.31005
2.41562
1.81914
1.30627
2.62122
1.82627
1.35088
1.98253
1.96858
1.37866
1.34845
2.69418
1.74589
1.3079
1.93152
1.92166
1.30963
1.92928
1.91862
1.3096
2.57533
1.82154
1.30694
2.45171
2.09277
2.65677
1.3375
1.46323
1.36864
1.31184
2.1513
1.73424
1.30387
2.27709
1.78918
1.31821
2.56611
1.82755
1.33238
1.73616
3.13587
2.55683
1.41123
2.1457
1.67434
1.31306
1.96934
1.97126
1.3048
1.97021
1.9665
1.3161
2.69456
1.73782
1.34621
1.59853
1.33779
2.12723
1.3721
1.75565
1.78115
1.3111
2.11782
1.75773
1.3071
1.94202
1.95174
1.30214
2.81526
1.80029
1.3073
1.58867
1.51152
2.99315
1.36058
2.51674
1.98794
1.30765
1.93904
1.92944
1.3031
1.94045
1.95469
1.30349
2.19405
1.78275
1.32835
1.34934
2.95498
1.84525
1.38365
2.50563
1.76435
1.31334
1.93059
1.92013
1.30653
1.99037
1.9937
1.30762
2.49978
1.84467
1.33158
1.3351
2.45088
1.31206
1.344
2.6753
1.94378
1.3473
1.31997
1.36656
1.31322
1.64739
1.59827
1.31344
2.02557
1.6759
1.31037
3.64237
2.54528
2.44701
1.43056
2.32848
1.848
1.30496
1.49926
2.95411
1.32566
1.98384
1.9841
1.30637
1.34227
2.59037
2.40486
1.31821
1.88173
2.17578
1.3544
1.66877
1.54979
1.48413
3.03414
5.01805
1.33152
1.65558
2.41683
1.60678
1.33062
2.85242
2.86634
1.57978
2.64301
5.58083
1.3103
1.72534
3.00218
1.30973
1.32733
2.10035
1.31146
1.37731
1.33213
1.35898
1.58346
1.54592
1.5935
1.35213
1.43107
1.79712
1.30832
1.98134
1.98182
1.30979
1.93466
1.97312
1.30182
1.35466
1.31885
1.31152
1.43216
2.02419
1.90227
1.36378
2.28794
4.31488
1.31606
1.95549
1.64397
1.31114
1.41709
1.4119
1.31683
1.3144
1.35779
1.33002
1.53334
1.49718
1.36614
1.31267
2.80138
2.85565
1.32934
2.18883
1.79616
1.30474
1.88547
1.62947
1.30858
1.32061
1.35062
1.30982
1.3208
1.4095
2.34742
1.36282
1.83373
3.35059
1.31107
1.92886
1.93939
1.30794
1.99917
1.89574
1.3057
1.95712
1.9473
1.47046
1.33139
2.86938
1.83498
1.43686
1.91142
1.92547
1.33808
2.18086
1.79648
1.3063
2.11306
2.19066
1.31357
1.32022
1.33501
1.31488
1.33562
2.54643
1.39181
1.37763
1.34854
1.31882
1.31059
1.3256
2.20797
1.30954
1.92278
1.91242
1.30218
2.18784
1.82893
1.30576
2.2759
1.95942
2.30486
1.44227
2.01552
2.00442
1.30854
1.3241
2.20397
1.31011
1.31581
1.3175
1.48813
1.32026
3.32294
1.63158
1.3329
1.34378
2.09504
1.31101
1.50918
1.50118
1.30995
2.12842
1.73242
1.31085
2.76166
1.85766
1.31078
1.5127
1.97725
1.46429
1.32598
2.05334
2.1097
1.31597
1.98944
1.87709
1.31507
1.34986
1.65869
1.33078
3.14051
2.45158
1.31606
2.13552
2.13939
1.42682
1.38128
1.43264
1.48454
1.31776
1.9177
1.92826
1.31491
1.99056
1.98608
1.31315
1.38538
1.46797
1.40794
1.33789
2.62173
1.83354
1.33802
2.13949
2.12618
1.31706
1.3207
1.54042
1.31462
1.32394
1.55997
1.31328
2.57894
1.83792
1.33293
2.15229
1.76618
1.60058
1.36429
3.40042
2.0071
1.31014
1.9256
1.93958
1.31539
1.34579
1.47453
1.31136
1.38691
1.32563
2.22854
2.02432
3.56394
2.36237
1.51462
2.2553
2.23766
1.31277
1.4985
1.41766
1.31254
1.32912
1.35616
1.31162
1.31997
1.48621
1.3121
1.904
3.02854
3.79011
1.36163
2.09846
2.13526
1.53133
1.36243
2.36026
1.36051
1.31866
1.4673
2.27834
1.31488
3.02237
2.51146
1.4416
1.51536
2.91859
1.88224
1.31744
1.3208
1.44557
1.31309
1.9193
1.932
1.31203
1.3104
1.32125
2.47088
1.99542
1.32346
2.3159
1.33376
1.32029
1.49293
1.31056
2.00298
1.72307
1.31386
1.62262
1.57622
1.31066
2.30992
1.8889
3.12109
1.33533
2.13866
2.27936
1.34419
2.18362
1.77491
1.31046
2.0408
1.68214
1.32371
1.49568
1.4032
1.32586
1.9015
2.03382
1.57315
1.3567
3.25277
1.9551
1.31834
1.90739
1.91792
1.31197
1.34909
1.50304
1.31654
2.62506
1.87322
1.34611
2.80342
2.05574
1.46966
2.60205
2.2135
1.77427
1.31462
1.33581
1.55245
1.31274
1.92566
1.93978
1.31744
1.32378
1.44963
1.31962
1.33766
1.97344
1.54509
1.32035
2.024
2.11757
1.31747
2.18832
1.83462
1.31478
2.26502
1.79251
1.31254
1.31811
1.49658
1.43523
2.49571
4.01277
1.60797
3.54122
2.54758
2.56237
1.31469
1.93446
1.92106
1.38883
1.58394
1.52342
1.31437
2.0001
1.94022
1.3175
1.86288
5.60902
2.72451
1.43264
2.09549
2.3793
1.31702
1.97357
1.95552
1.32749
1.99456
2.00506
1.31149
2.41792
1.72659
1.31622
2.66624
2.03718
1.43981
1.3329
1.49542
1.31686
1.31229
1.33747
1.31894
1.31542
1.92176
1.93152
1.31571
1.9848
1.9799
1.31104
1.34045
1.47226
2.85798
1.45645
3.7624
1.99552
1.32029
1.9935
1.97098
1.30992
2.59712
1.7624
1.31322
2.05206
1.8607
1.35069
1.97027
1.98256
1.33594
2.75722
2.67734
2.7079
1.31603
1.31194
1.47693
1.30899
1.99424
1.92346
1.31562
1.34688
2.23021
1.31494
3.04758
5.13155
1.67699
1.5984
1.97718
1.97926
1.32074
1.31773
1.44307
1.31174
1.31523
2.40928
1.31354
2.60186
1.82346
1.63949
2.5759
2.22608
2.16982
1.3112
2.50662
1.85178
1.31142
2.3023
1.73965
1.30986
2.2049
1.8167
1.31402
2.1119
1.63178
1.59894
3.29062
2.1847
2.99306
1.37274
2.35686
1.95261
1.31002
2.36778
1.76333
1.31331
2.16662
1.77856
1.31018
1.54304
1.43066
1.41354
3.86822
2.57811
2.58598
1.37933
1.31846
1.53747
1.31178
1.3793
1.31606
1.31766
2.48144
1.83555
1.31328
1.34362
1.46714
2.408
2.38048
2.42061
2.04106
1.50029
1.43392
1.54512
1.31776
1.97613
1.93344
1.31091
2.26758
1.80314
1.3137
2.37053
1.70528
1.32301
2.65446
2.8192
2.70109
1.34502
2.45718
1.76886
1.31056
1.69843
3.17974
1.31811
1.92992
1.91978
1.31562
1.92998
1.93962
1.31232
2.88637
2.89226
2.49542
1.31398
2.16243
1.60778
1.31824
1.90614
1.91574
1.31094
1.47994
1.5968
1.31635
2.51187
1.76698
1.43117
1.31434
1.36048
1.50195
1.35923
1.34656
1.31453
1.3272
1.36915
1.8929
1.31491
1.94438
2.08058
1.34688
1.34448
2.55587
2.01475
2.36403
2.38016
2.4313
1.31296
1.3263
2.08624
1.31504
1.9752
1.98467
1.31203
2.21053
1.81888
1.31091
1.95379
1.96845
1.56838
1.33584
3.09178
1.94432
1.35939
1.5111
1.44086
1.31021
3.47392
3.42022
1.31232
1.92848
1.9383
1.31539
1.33373
1.38157
1.45878
3.19264
2.52106
2.52918
1.33418
1.31699
1.36083
1.31523
1.95722
1.96522
1.31827
1.96032
1.96125
1.31718
2.93878
3.68029
2.89616
1.36819
3.06573
1.90854
1.31453
2.20134
1.73731
1.31232
2.28858
1.79469
1.30394
2.10198
1.5512
1.40806
2.33984
1.71344
1.67946
1.31046
1.31402
1.33597
2.31715
1.31142
1.50816
1.38784
1.31024
2.27123
1.62464
1.55328
2.78541
2.72112
2.82269
1.31869
1.39421
1.38957
1.31629
1.97942
1.92813
1.5281
1.88666
1.31152
2.36317
2.35565
2.47869
3.49446
2.4919
2.5231
1.34896
1.66442
1.5529
1.31885
1.31763
1.31581
1.3103
2.28342
1.75254
1.31386
1.3415
2.37728
1.33706
2.68736
2.78035
2.6505
1.31446
1.65914
1.49302
1.31309
2.40074
1.80406
1.30762
1.95283
1.97312
1.3055
1.47818
1.35462
1.31824
1.6455
2.61824
1.66365
1.36637
1.98227
1.92576
1.5463
2.27363
1.73606
1.3105
1.32483
1.37366
1.42643
2.3168
1.74816
1.32838
1.31866
1.54096
2.46438
1.34768
1.32218
1.32147
1.31299
1.6217
1.47126
1.31437
1.92851
1.91901
1.30477
1.3152
1.50752
1.35168
3.50214
2.44352
2.33184
1.34419
1.4329
1.92381
1.31306
1.48474
1.40666
1.31299
1.31318
1.31622
1.50378
1.45238
1.45638
2.32714
2.19811
1.88861
1.36816
1.92659
1.93706
1.312
1.91408
1.96246
1.31894
1.30906
2.56694
1.76861
1.35437
1.46848
2.34451
1.73037
1.31706
1.31904
1.32326
1.32086
1.54726
1.43805
1.31341
1.36586
1.33562
1.36826
1.51942
2.58294
1.75443
1.33315
2.0311
2.31283
1.31174
1.97398
1.93274
1.31389
1.32419
1.45405
1.31155
2.48202
1.56032
1.31834
1.35843
2.71856
1.34234
1.34576
3.64416
1.81987
1.32512
1.31469
1.31546
1.32957
1.3231
1.34643
1.31802
1.35414
1.48886
1.34278
2.40752
1.91552
7.33254
1.3447
5.06822
2.54035
1.31914
1.31325
1.98637
1.31094
1.32771
2.61053
1.31229
1.33053
2.41139
1.31232
1.31642
2.41072
2.84694
1.71651
1.95238
1.94074
1.31309
1.30874
1.43197
1.50125
1.3224
1.37251
1.48829
1.42982
2.23965
2.23725
1.79635
1.32538
1.33773
1.41488
1.31069
1.95427
1.96208
1.31341
1.35011
2.60266
1.31133
1.50118
1.4447
1.43824
1.42278
1.51642
1.3737
1.31162
1.58595
1.3977
1.31232
1.43725
1.3257
1.31235
1.31744
2.58397
1.32787
1.41578
1.46384
1.31203
1.5103
3.24298
1.72109
1.32282
1.32947
1.31744
1.48067
1.3135
1.3192
1.44189
1.31178
1.31206
1.31808
1.43034
1.50294
1.86941
1.31392
1.33504
1.52474
2.25187
1.32192
2.44589
1.79619
1.31216
1.5983
1.51094
1.31514
1.43136
2.6104
1.67008
1.60266
3.45702
2.16246
1.35872
2.13981
2.14045
1.31382
1.66838
1.5559
1.3121
1.45667
1.42086
1.31178
1.43555
1.47018
1.4823
1.36064
2.51722
1.48877
1.32595
2.14774
2.02323
1.31216
1.91818
1.98026
1.3137
1.63997
1.53517
1.33149
1.32291
1.47456
1.32118
1.34349
1.3865
1.5591
1.34515
1.56717
1.56291
1.3129
1.31997
1.52445
1.31216
1.55811
1.49827
1.31267
1.32912
1.36269
1.3377
1.32707
2.12259
2.10944
1.34317
2.58899
1.7872
1.31114
1.32947
1.51382
1.3135
1.41939
1.76832
1.31178
1.32771
2.47875
1.31363
1.49958
1.43171
2.73318
1.31341
1.34387
1.56842
1.31693
1.34112
1.31798
1.31142
1.34214
2.57299
1.30998
2.36077
2.56294
1.36826
1.33965
3.30109
2.04726
1.34051
2.06714
2.13878
1.31427
1.31629
1.43955
1.32205
1.34499
2.27043
1.31478
1.42323
1.63795
1.31059
2.08346
2.7392
2.61498
1.3504
1.31286
1.4424
1.31286
1.32429
2.12218
1.31302
1.32506
2.47786
1.33763
1.92278
1.54854
2.6361
1.32874
3.49523
2.00202
1.31142
1.51152
1.50826
1.30998
1.31962
1.96518
1.31229
1.31853
1.48125
1.32595
1.36147
2.54586
2.04947
1.48845
1.46282
2.57795
1.31789
1.31427
1.31565
1.42045
1.3119
1.32115
1.42221
1.31293
1.39158
2.14278
2.35187
1.3543
3.56272
2.00704
1.31837
1.97293
1.95334
1.34294
1.38573
2.63571
1.32394
1.34461
1.51443
1.31149
1.37968
2.39485
1.4743
2.69011
2.24195
1.96701
1.3135
1.34003
2.33411
1.31574
1.34141
2.40077
1.31101
1.32128
2.50637
1.31379
1.34752
3.03389
2.14973
1.35309
2.9945
3.0135
1.3136
1.3464
1.34947
1.31258
1.67994
3.39654
1.38746
1.33763
2.13395
1.31168
1.37392
2.52448
2.03248
1.37104
2.62544
1.40771
1.31242
1.34787
2.3864
1.31702
1.31274
1.4263
1.31802
2.24109
1.86262
1.46378
1.36742
1.81955
2.11206
2.21485
3.9287
3.0504
1.31347
1.82435
1.57354
1.31274
2.28691
1.78518
1.31914
2.58006
1.73418
1.41075
1.35427
1.38678
1.52266
2.54544
2.5304
1.88957
1.31366
1.4679
1.37376
1.31053
2.7528
1.81651
1.32589
1.32314
1.34051
1.5272
1.3215
1.46653
2.64355
2.57331
1.73034
5.14253
1.31325
2.53866
1.77606
1.31373
1.35715
1.42131
1.31226
1.31933
1.40995
1.3137
1.36128
3.52403
2.012
1.45712
1.33571
1.42714
1.30992
1.50301
1.39971
1.31446
1.332
2.6025
1.31187
1.31571
1.41011
1.32643
2.66704
2.30726
1.91731
1.31773
1.32973
2.24662
1.32666
2.1992
1.76899
1.31258
1.32966
1.48106
1.38096
1.33517
2.50218
1.89757
1.52877
2.3687
1.81606
1.33776
2.02819
2.02166
1.31622
2.08662
1.8023
1.3151
1.31725
1.43987
1.34083
1.32864
2.11005
2.10131
1.67798
1.67549
2.66109
1.31264
2.87594
2.45677
1.32019
1.34176
1.43126
1.3183
1.35133
1.4311
1.31382
3.68608
2.40512
2.45152
2.53821
1.82691
1.32518
1.35744
1.37834
1.35587
1.31888
1.31926
1.54678
1.3129
1.32928
1.40371
1.31146
1.31414
1.38717
1.74323
2.10963
3.02922
1.3167
1.31421
1.31526
1.50611
1.3121
1.33693
2.6519
1.38688
1.31629
1.49338
1.31501
1.32317
3.38192
2.008
1.35539
2.08541
2.17802
1.31325
1.31766
1.40554
1.31968
1.66861
1.55018
1.3168
1.33382
1.55382
1.33155
1.32627
1.9072
1.97619
2.95414
3.84822
2.19293
1.31101
1.31562
1.55152
1.32858
1.31686
1.48899
1.31475
1.3656
1.35888
1.31091
1.44419
1.33411
1.31894
2.77117
2.11741
2.5584
1.31402
1.35498
1.32067
1.31552
1.33488
2.5121
1.31715
1.4071
1.36666
1.48214
1.34224
2.48883
1.87242
3.09107
1.8504
2.97142
1.31891
2.15018
1.7512
1.31414
1.31901
1.51424
1.3168
1.31491
1.37168
1.32294
3.3047
2.39917
2.47776
2.44669
2.48291
1.75846
1.33107
1.3112
1.46458
1.3169
1.31994
1.51043
1.31101
1.31149
1.54224
1.31562
1.33962
2.54672
2.56742
2.87539
3.88438
1.59238
1.35066
1.35376
1.40349
1.31642
1.31667
1.40982
1.3111
1.31133
1.47603
1.31629
1.34707
2.29584
1.8048
2.47398
1.98717
3.55021
1.31341
1.43203
1.79958
1.31158
1.97907
1.91475
1.31437
1.31789
1.45264
1.31267
1.3305
2.23309
2.13498
2.16166
1.71363
4.252
1.31299
1.31562
1.31462
1.33046
1.36038
1.31811
1.33046
1.3775
1.48883
1.3433
1.33312
2.71632
2.37075
3.35472
1.56787
1.34352
1.55635
2.73968
1.3112
1.31245
1.31808
1.31309
1.35024
2.37603
1.37862
1.32227
1.32381
1.57261
1.33216
2.79926
2.1152
1.32019
1.32701
1.32045
1.31725
1.31466
1.32701
1.42582
1.32691
1.55043
1.97818
1.41542
1.43987
4.71306
3.67062
2.14141
4.14659
3.90893
1.34787
1.40858
1.31702
1.31619
1.34374
1.35974
1.32179
1.33552
1.32973
1.50179
1.9481
1.93747
1.43654
1.31827
2.33917
1.80102
1.31706
1.31539
1.48336
1.34525
2.58806
2.0584
1.53542
3.64134
2.11114
2.64134
