total_pipeline_ms
8
12
12
9
9
11
9
9
9
9
10
10
10
10
8
10
9
9
9
8
10
11
8
9
8
9
10
9
10
8
9
9
9
11
8
11
12
8
9
11
9
11
8
10
10
8
9
12
10
9
8
10
10
9
9
8
11
10
7
9
10
8
9
9
10
15
9
10
11
10
10
10
10
9
9
11
11
9
14
9
9
8
8
9
11
8
9
10
9
8
9
9
8
8
12
10
11
12
10
9
10
9
9
10
12
10
8
9
12
8
10
9
10
9
11
11
10
9
9
8
9
10
9
8
8
7
10
10
9
9
9
11
10
10
9
14
9
10
11
9
9
8
8
9
11
9
8
9
8
12
10
8
9
9
7
10
8
9
9
8
11
11
8
9
9
9
8
8
10
9
8
8
7
10
8
8
8
8
8
8
8
17
13
8
8
11
9
10
9
9
8
8
10
9
7
8
8
9
9
8
10
8
8
9
8
8
9
9
10
10
10
11
11
10
9
8
9
9
9
8
10
9
9
12
8
10
8
9
8
12
12
9
8
8
9
9
8
8
8
9
8
10
9
7
10
9
8
8
9
11
14
11
12
10
9
11
9
9
12
9
9
11
8
8
9
9
8
9
8
8
9
8
9
10
10
9
9
8
9
9
10
10
10
10
9
10
10
9
8
9
9
11
11
10
9
9
11
10
8
11
11
9
9
8
10
8
9
10
10
8
8
9
9
10
10
9
8
8
9
9
10
9
10
9
8
15
9
9
10
9
9
11
12
9
9
9
8
8
9
9
13
7
8
11
8
10
10
8
8
9
9
9
9
10
9
7
10
12
9
19
10
11
16
8
10
14
10
10
9
10
10
9
9
9
10
10
9
10
9
9
9
9
9
8
9
12
8
10
14
8
9
8
9
9
9
10
10
12
9
8
8
9
8
11
12
7
9
8
8
10
8
9
10
8
10
9
9
9
8
10
8
7
12
9
10
9
11
9
9
9
9
8
10
10
10
12
10
8
11
9
9
10
9
9
10
7
10
9
9
10
8
9
8
11
11
15
8
8
9
13
10
12
9
8
8
8
11
10
11
17
16
9
10
8
9
9
10
10
9
8
9
8
9
10
11
9
8
8
9
7
10
9
8
10
9
8
9
8
10
9
7
12
14
12
10
10
10
10
8
10
9
8
10
9
10
10
7
10
9
9
8
9
9
11
8
10
12
9
13
8
10
8
8
10
9
9
9
8
13
13
9
10
9
8
9
11
15
10
9
9
8
8
10
8
9
8
7
9
9
8
9
7
9
13
9
12
9
8
8
7
10
9
9
10
14
8
8
8
10
10
9
13
10
12
9
10
9
9
10
9
8
8
7
10
8
21
11
16
13
10
8
11
10
8
11
9
11
11
9
11
10
8
12
12
8
9
9
11
10
8
10
9
11
11
9
11
11
9
10
16
9
11
10
9
8
9
9
10
9
7
12
10
11
9
9
10
8
8
13
13
8
9
9
14
16
8
10
11
8
9
9
10
8
8
10
9
8
9
8
9
8
8
9
8
10
9
8
8
10
7
11
9
8
9
9
9
9
9
9
12
9
10
9
10
11
8
10
9
9
9
9
9
9
7
10
9
8
8
9
9
9
8
8
8
10
8
9
10
8
14
9
9
9
9
9
10
8
11
9
9
8
10
8
7
9
8
8
8
8
9
9
8
10
10
8
9
11
10
8
11
9
9
8
9
10
9
8
11
9
10
9
8
12
11
9
12
8
11
9
9
9
9
9
9
9
8
9
8
10
10
12
10
9
8
9
8
9
9
9
10
10
11
10
9
10
9
9
10
8
8
9
9
10
9
9
9
8
10
9
8
9
9
12
9
9
9
9
8
7
10
10
8
9
9
10
7
10
9
9
12
13
11
9
10
15
13
10
9
8
9
9
11
12
10
8
8
8
8
8
11
9
9
10
11
8
9
11
9
8
9
10
10
9
8
11
9
9
9
9
9
9
8
9
10
12
9
9
9
8
9
10
9
9
9
8
13
9
9
11
12
8
11
10
11
9
12
9
9
8
15
18
14
11
12
12
12
11
9
10
8
9
8
10
9
9
9
9
9
10
8
10
9
7
9
8
9
9
10
7
11
9
9
8
8
9
8
9
9
13
9
10
9
9
10
8
10
8
10
9
8
9
9
9
7
8
9
7
8
8
9
11
8
9
8
9
11
8
7
10
10
9
9
8
8
10
9
9
8
9
9
8
9
8
8
9
11
9
9
9
11
11
10
10
10
10
10
9
9
8
9
10
9
9
11
9
9
9
8
12
13
8
14
8
9
8
8
13
12
9
12
9
12
13
10
9
9
8
9
10
9
9
7
8
10
8
11
15
11
10
9
9
8
8
9
9
10
9
8
9
9
9
10
8
9
8
10
9
9
9
8
10
11
9
9
8
11
9
9
10
8
8
8
9
11
11
9
10
14
10
9
14
11
12
9
10
14
11
12
11
9
8
11
9
8
12
10
10
9
8
11
11
11
9
8
9
9
9
9
12
8
10
9
10
10
7
9
8
7
8
9
9
9
8
9
9
8
9
8
10
10
9
9
8
8
9
9
10
9
8
10
10
8
16
8
10
9
15
11
9
8
9
10
9
9
8
8
9
9
8
9
10
8
8
9
10
8
8
8
7
9
10
9
10
16
9
10
9
10
10
9
9
8
10
9
8
10
11
9
10
8
9
11
8
9
10
9
9
8
9
8
8
9
10
9
11
10
9
7
9
14
11
10
15
10
9
8
10
10
8
11
8
14
11
8
12
12
12
12
9
9
8
9
10
9
8
9
8
10
8
11
10
8
7
10
8
8
8
10
10
9
7
8
10
10
10
9
10
9
9
9
9
9
9
9
16
8
9
10
10
11
8
10
8
9
8
10
9
7
10
9
7
9
9
9
9
9
9
8
7
8
8
8
8
9
9
11
9
11
10
9
10
14
10
11
10
9
8
9
8
8
9
8
9
10
8
10
9
8
10
7
9
9
9
11
10
13
9
17
14
13
14
9
10
9
7
10
13
10
8
11
9
11
9
11
9
9
8
8
10
11
7
9
10
8
9
8
9
10
8
10
8
9
8
8
9
10
7
10
8
8
8
10
12
14
10
11
9
9
9
12
10
10
9
9
8
10
9
8
8
8
9
11
16
8
10
8
9
10
8
8
9
11
15
11
10
9
10
14
14
9
12
13
8
11
9
9
9
10
10
9
8
9
9
8
9
8
8
8
9
8
10
10
8
9
8
9
7
9
10
9
11
9
9
10
9
10
11
9
9
12
9
9
9
9
8
8
8
9
10
9
7
9
9
9
15
9
9
10
7
12
14
8
9
9
10
9
8
9
9
8
8
8
10
9
7
10
9
10
9
9
9
8
10
9
9
9
9
9
9
8
11
9
9
8
8
13
11
9
8
9
10
11
8
8
9
9
9
8
9
8
7
9
8
9
9
8
10
9
9
9
8
9
8
7
10
9
9
10
10
9
13
9
10
9
9
12
9
9
8
10
8
12
11
11
9
10
9
10
8
9
9
9
10
9
8
9
10
8
10
8
11
11
8
9
9
9
8
10
9
13
13
18
17
12
9
14
10
12
13
9
8
8
9
9
9
8
7
9
9
9
9
8
9
9
9
10
9
8
11
8
10
8
7
12
12
11
9
11
13
16
9
11
10
9
12
8
9
8
9
13
8
13
8
10
14
9
9
9
9
8
10
8
7
10
9
9
12
10
11
9
9
10
10
9
11
8
14
8
9
10
10
15
9
8
8
9
9
10
9
9
11
8
8
8
11
8
9
9
9
10
9
9
10
10
11
10
8
10
10
9
9
9
10
11
9
10
9
8
11
9
9
8
8
9
9
9
10
8
12
11
11
9
8
8
10
8
10
9
8
9
11
8
9
9
9
9
7
26
26
13
12
10
11
9
8
10
11
8
9
8
10
8
7
9
9
8
9
8
9
11
8
10
8
10
9
11
10
9
10
10
9
10
9
10
10
9
9
8
10
10
9
9
9
8
9
9
10
9
8
8
10
8
9
8
10
9
12
11
9
9
11
10
9
8
8
10
9
10
13
12
10
14
10
9
9
10
7
8
9
9
10
10
13
10
9
11
10
8
9
8
8
11
8
10
8
9
9
9
8
11
9
9
16
10
9
11
10
9
8
9
9
9
10
12
8
10
9
11
10
9
11
19
20
13
19
14
9
15
11
14
14
15
11
12
14
9
11
10
10
11
8
10
9
9
11
10
9
11
10
10
9
10
10
11
10
9
9
8
8
8
10
11
8
10
14
10
13
9
8
8
9
9
11
10
8
8
10
8
11
12
10
11
11
10
11
9
11
10
8
11
9
9
11
10
9
9
11
12
11
9
11
10
8
8
8
10
8
8
10
9
12
10
9
10
10
9
11
9
10
10
8
12
18
10
10
12
9
10
9
10
9
9
9
9
8
8
8
9
9
8
10
10
8
8
9
10
10
9
9
12
8
9
8
9
9
11
10
12
10
10
11
10
12
9
9
9
8
9
9
10
9
7
10
10
9
9
8
10
13
8
10
10
9
9
8
9
9
8
11
12
8
9
9
13
8
10
9
15
11
9
8
9
8
11
11
8
8
9
11
12
9
9
8
7
9
14
9
8
8
8
8
9
10
8
12
10
8
10
11
9
9
9
9
9
8
9
10
8
8
10
24
24
13
11
15
9
8
8
12
8
8
8
8
9
10
9
10
10
8
10
9
7
10
8
9
8
8
9
9
8
10
9
12
10
11
10
12
9
14
11
10
9
8
11
11
9
9
9
10
9
9
10
8
8
9
9
9
8
9
11
10
9
10
9
12
10
10
10
9
8
8
9
9
9
8
9
9
11
10
10
11
10
17
10
8
9
10
10
10
8
9
9
8
8
9
8
11
9
9
9
9
8
9
9
9
9
8
8
9
8
11
15
9
8
10
8
7
8
11
9
8
8
9
8
8
9
9
10
8
8
10
12
9
8
9
8
8
8
10
9
9
9
9
11
9
9
10
9
8
7
8
26
19
13
9
9
10
10
13
14
13
8
13
8
8
7
8
8
11
10
8
8
11
9
10
8
9
9
9
8
9
10
8
10
10
10
9
10
9
12
10
9
11
9
16
9
11
8
10
9
9
11
8
9
9
8
11
8
9
9
9
8
8
11
9
9
11
9
11
10
9
9
12
8
14
14
11
10
10
12
10
9
12
9
11
10
8
9
8
8
11
10
9
8
8
9
8
8
10
8
10
8
9
11
11
9
11
16
9
10
10
11
9
11
10
9
10
10
8
9
9
10
14
8
8
7
8
12
9
7
10
9
11
9
8
10
8
8
9
8
9
8
11
9
8
9
10
9
10
10
15
10
11
10
9
9
9
8
8
14
10
7
9
9
10
9
9
10
10
8
8
8
8
9
8
8
8
9
10
8
11
9
8
9
10
13
10
9
12
8
8
10
9
9
10
13
9
9
11
9
9
9
9
9
9
8
7
11
9
8
8
10
12
10
8
11
10
8
8
9
11
9
8
10
8
8
16
9
8
11
10
10
9
9
8
8
10
8
8
10
9
7
10
10
10
12
9
10
11
8
9
8
8
9
8
10
9
9
12
11
10
10
13
11
11
9
8
10
9
11
8
10
8
9
10
9
9
9
8
10
9
8
10
8
10
9
11
9
9
8
10
9
13
10
10
9
11
8
8
8
10
11
9
11
12
10
13
12
10
9
8
10
7
8
8
8
9
9
10
8
8
11
12
9
12
11
10
10
13
10
8
8
9
9
11
16
9
10
10
10
10
8
11
11
8
8
13
9
8
8
9
8
8
11
11
9
9
10
11
12
8
9
9
10
9
8
12
11
16
10
10
9
12
17
10
12
8
10
9
9
8
10
8
8
10
11
8
9
10
9
9
7
9
9
12
8
10
9
9
16
11
12
11
11
8
12
11
8
9
8
17
10
9
14
10
11
11
11
12
10
8
10
12
10
10
8
9
8
11
9
8
9
9
9
9
9
10
10
10
8
10
9
8
9
9
9
9
9
11
12
10
10
8
13
10
11
8
9
10
9
8
10
8
9
9
9
11
9
9
10
15
9
8
10
10
10
8
9
8
8
10
13
9
10
9
11
11
9
11
11
12
9
11
10
8
10
10
13
10
10
9
12
12
8
9
9
9
9
9
9
8
8
12
8
10
10
10
9
10
12
10
9
9
9
7
9
11
10
12
8
14
11
12
11
14
10
8
8
9
9
9
9
10
10
9
10
9
10
10
9
8
9
9
8
8
11
8
8
9
9
10
11
10
11
11
8
9
8
9
8
8
9
8
9
10
12
10
10
10
10
9
8
10
11
9
8
8
8
9
9
11
10
14
11
11
13
11
8
9
8
10
9
8
9
11
8
11
8
10
11
11
9
9
8
9
8
8
9
8
9
12
14
9
9
9
11
10
8
9
9
7
9
10
9
11
9
13
12
8
9
9
10
10
9
9
9
10
10
9
9
9
10
10
8
9
9
8
10
9
10
8
9
9
9
8
9
8
10
9
9
8
8
14
10
16
10
9
8
9
9
10
9
9
9
10
9
9
9
7
7
9
10
8
8
10
8
9
11
10
8
12
9
9
9
9
9
8
9
8
11
11
8
10
9
10
9
8
9
8
9
9
9
9
8
13
10
9
9
9
10
11
12
8
9
10
11
8
9
9
8
9
10
10
9
10
9
16
21
14
12
10
10
9
10
9
9
9
11
10
9
11
9
11
12
8
10
8
7
10
9
8
8
8
10
10
9
10
9
12
14
11
16
13
9
9
8
8
8
8
10
9
15
11
9
10
10
8
11
9
8
8
10
8
11
9
10
9
9
10
10
13
14
8
9
9
9
10
14
9
9
9
10
9
15
11
13
10
12
8
9
9
8
8
10
8
10
9
9
10
9
9
9
10
9
9
8
8
9
8
9
9
8
8
10
8
10
12
9
10
12
14
10
10
9
8
10
9
8
9
10
14
12
10
9
10
10
8
10
10
8
9
9
9
8
8
9
10
9
10
10
10
10
8
11
9
8
10
9
8
9
10
9
8
9
11
9
10
10
9
9
9
10
9
9
12
9
7
9
10
9
10
9
10
10
8
10
9
13
8
11
8
9
11
9
8
11
10
12
9
13
10
10
10
8
8
9
9
8
9
10
9
8
9
9
11
11
9
11
9
9
8
9
9
10
9
11
9
9
10
10
10
9
9
9
8
7
15
13
10
14
10
10
9
11
10
13
10
12
12
9
10
8
10
8
11
9
8
10
8
9
10
9
10
10
8
10
10
11
9
10
15
11
9
13
16
10
9
12
10
10
12
11
9
8
10
8
9
9
10
10
8
9
11
13
10
10
9
9
10
8
10
9
10
9
9
13
12
10
9
14
10
10
8
10
9
8
9
9
10
8
8
9
9
9
10
10
11
10
10
10
10
8
9
8
8
8
9
9
8
9
10
10
10
9
9
12
9
8
9
10
9
12
9
9
9
11
20
21
12
13
10
12
10
9
8
9
8
11
9
12
9
8
10
17
10
10
9
9
10
8
8
9
8
8
8
9
9
9
12
17
13
13
16
13
10
14
9
10
8
8
8
9
8
9
9
8
11
9
9
9
9
8
8
10
9
9
9
9
8
10
10
9
12
12
9
9
10
8
9
9
8
9
17
13
11
10
10
10
10
9
9
11
9
9
8
9
8
8
8
10
8
9
10
14
11
11
13
11
9
9
8
8
8
9
9
14
9
10
9
12
8
8
7
8
8
9
12
9
9
9
9
10
9
10
9
8
9
9
10
8
8
8
10
10
10
8
10
9
12
10
9
8
9
8
7
12
12
11
9
9
10
9
9
10
8
11
17
9
10
9
12
8
9
9
7
9
10
9
8
11
12
11
9
9
10
12
10
9
11
13
8
10
10
9
8
11
9
10
9
8
11
9
9
8
9
9
10
9
9
8
9
10
10
10
10
8
9
9
9
9
9
8
9
8
10
8
9
9
10
11
9
10
16
16
11
14
10
9
10
12
8
9
9
10
10
11
11
12
11
9
10
9
9
9
8
8
10
8
9
9
12
11
10
12
13
12
9
9
14
10
10
8
9
8
9
11
10
9
9
9
9
8
9
8
8
8
8
9
9
15
14
10
9
8
11
16
9
9
8
9
13
8
8
8
8
11
14
12
12
9
11
10
9
8
8
7
7
8
10
8
8
10
9
10
9
8
11
10
8
10
8
9
10
8
9
9
11
10
12
10
14
11
11
12
10
9
14
8
9
10
12
9
10
10
10
10
10
9
14
11
8
9
8
8
8
9
8
10
10
10
10
11
8
10
9
8
8
8
10
8
8
12
14
9
10
11
10
11
12
10
10
8
8
8
9
10
9
12
8
8
10
10
10
10
9
10
9
9
9
10
9
9
10
9
8
10
10
10
12
10
11
10
9
10
9
8
8
8
8
9
7
8
10
11
10
10
10
10
9
8
8
9
8
8
11
9
9
9
9
16
10
10
10
10
10
8
9
11
13
11
12
12
13
10
10
10
10
10
8
9
9
13
11
9
8
9
9
9
8
9
8
11
10
9
9
9
9
10
10
12
12
10
11
10
11
9
10
10
14
14
9
10
9
8
9
9
10
8
8
8
10
10
10
12
9
13
8
11
10
9
11
12
9
9
9
8
8
9
10
10
9
12
14
12
10
10
9
9
8
9
9
10
8
9
9
9
11
12
9
9
9
8
9
8
10
10
15
9
8
11
10
10
11
11
10
11
14
10
8
9
10
9
12
10
8
9
11
11
11
11
8
10
10
8
9
10
8
8
11
9
9
16
11
10
10
9
13
10
12
9
7
8
7
9
10
8
9
10
9
12
20
13
11
10
9
9
11
9
8
8
9
8
8
8
12
9
10
11
10
10
10
8
9
9
8
8
9
11
9
10
9
10
14
11
13
12
12
11
10
8
8
8
9
10
10
11
9
9
12
10
12
16
9
9
11
8
8
9
9
8
8
9
8
9
16
11
10
11
11
11
10
9
8
9
8
8
9
9
9
9
9
13
12
9
9
9
10
9
9
9
9
9
9
10
8
11
11
9
11
11
9
9
9
10
9
9
9
9
9
10
8
10
11
16
11
11
10
9
10
9
8
12
10
8
9
11
10
9
9
8
10
11
9
8
9
8
8
8
9
9
11
11
9
11
12
10
10
10
8
9
8
8
15
14
11
10
10
11
9
12
12
12
11
9
8
8
9
8
9
9
9
9
10
9
9
9
11
12
11
13
13
9
9
8
11
13
10
10
10
9
13
11
12
10
10
13
9
8
11
9
8
10
9
9
9
10
9
9
10
9
12
14
9
9
10
9
9
10
10
9
9
10
8
11
13
12
13
15
13
11
12
9
11
18
8
11
10
11
10
10
10
10
10
12
10
9
9
11
9
10
8
12
11
9
11
11
9
11
9
9
9
9
11
9
9
11
9
9
11
14
10
9
9
10
10
9
8
8
8
8
9
10
10
9
10
10
10
9
8
10
9
9
9
9
8
8
10
10
9
11
20
17
11
18
11
10
10
13
8
9
9
8
9
10
11
10
10
9
11
11
8
9
9
9
9
8
9
9
8
9
8
10
16
15
13
12
11
10
10
9
12
12
8
8
10
9
9
9
11
10
10
9
8
9
10
8
8
8
8
8
8
10
8
11
10
10
10
9
9
8
8
8
8
9
8
8
15
10
10
12
11
10
11
13
9
9
8
8
8
9
9
8
9
10
9
9
9
10
12
14
9
9
9
9
8
9
9
9
9
11
8
14
14
14
11
10
9
13
9
8
9
9
9
8
9
11
10
9
9
9
12
13
10
9
9
10
11
8
10
8
9
10
8
9
9
9
12
12
8
9
8
9
10
18
17
10
10
12
9
10
10
10
11
10
9
8
9
8
8
9
8
9
10
10
10
9
9
9
12
12
9
9
9
8
9
9
9
10
11
10
9
10
10
12
11
8
10
9
9
8
10
9
9
9
11
8
15
10
10
11
11
9
10
8
8
8
9
9
9
9
9
8
9
10
12
12
12
10
12
11
9
7
9
15
9
8
9
8
9
9
13
11
11
8
9
10
8
8
8
8
8
9
9
8
9
11
12
12
15
9
9
9
8
8
9
8
9
11
12
8
10
14
23
10
9
13
14
14
10
9
10
8
8
10
9
9
9
10
9
10
10
9
10
9
8
9
11
8
9
12
9
8
9
13
16
13
16
15
11
10
11
9
8
11
8
10
9
11
12
11
9
12
12
9
